imports_exports,countries,year,carriers,AL,AT,BA,BG,BX,CH,CZ,DE,DK,EE,ES,FI,FL,FR,GB,GR,HR,HU,IE,IT,LT,LU,LV,ME,MK,NL,NO,PL,PT,RO,RS,SE,SI,SK,WL
imports,ES,2023,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.010689299251188,0.0,0.0,0.0,0.0,0.0,0.0
imports,FI,2023,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.693997629250952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2033487604612117,0.0,0.0,0.0
imports,FL,2023,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.861394887264292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.600694828547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1185532904160102
imports,FR,2023,Electricity,0.0,0.0,0.0,0.0,0.0,38.87729384142433,0.0,30.19592337815621,0.0,0.0,14.867958837418858,0.0,0.0,0.0,12.1718811114244,0.0,0.0,0.0,0.0,13.689414004982774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.06722245971293
imports,GB,2023,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8625843719233366,2.587024914890818,0.0,0.0,0.0,0.0,0.4531477137771938,0.0,0.0,0.0,0.0,0.0,0.0,4.406264928144038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,GR,2023,Electricity,2.095999352088712,0.0,0.0,2.851851016765027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.08320363404107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,HR,2023,Electricity,0.0,0.0,7.176788166140535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.730802781124985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5999364588907135,0.0,0.0,0.0,0.0
imports,HU,2023,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8947351340470544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.074969003676331,2.428727365257397,0.0,0.0,3.966043601683724,0.0
imports,IE,2023,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4864383540944604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,IT,2023,Electricity,0.0,0.5192164170032719,0.0,0.0,0.0,0.8451662315272956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.069255977739295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.674266082406525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.654055849883761,0.0,0.0
imports,LT,2023,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.149021682416393,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,LU,2023,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9888976751395937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,LV,2023,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.499573508031522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,ME,2023,Electricity,1.6157138228455037,0.0,1.3264771384147878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.797278447191077,0.0,0.0,0.0,0.0
imports,MK,2023,Electricity,0.0,0.0,0.0,1.045650186602371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7212101468790453,0.0,0.0,0.0,0.0
imports,NL,2023,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.766456728689604,0.3393335116684123,0.0,0.0,0.0,0.6254702208374839,0.0,0.4004320773039765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,NO,2023,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.955375323661595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.114138150259651,0.0,0.0,0.0,0.0,0.0,15.667157265293913,0.0,0.0,0.0
imports,PL,2023,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.3028557151822678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1869074361574292,0.0
imports,PT,2023,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9665199728742796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,RO,2023,Electricity,0.0,0.0,0.0,0.3829096186459522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3522085456374586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9478597572483296,0.0,0.0,0.0,0.0
imports,RS,2023,Electricity,0.0,0.0,0.0,0.8820962442100707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1647307506959788,0.0,0.0,0.0,0.0,0.0,0.0,0.8792763902535765,0.0,0.0,0.0,0.0,5.178629962279476,0.0,0.0,0.0,0.0,0.0
imports,SE,2023,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.255996350870173,2.590277683325665,0.0,0.0,3.484262150458046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1319966036516895,0.0,0.0,0.0,0.0,0.0,0.993506919666176,5.255997498041946,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,SI,2023,Electricity,0.0,0.3551309139809482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.847922801952386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,SK,2023,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,4.725829415767038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.817143831133592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.469121665365696,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,WL,2023,Electricity,0.0,0.0,0.0,0.0,5.8142788922378354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.12635663664996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.879046795944632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,AL,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9019858331037984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.765005560001973,0.0,0.0,0.0,0.0,0.0,0.0,3.985272436819715,0.0,0.0,0.0,0.0
imports,AT,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.1543269940774859,9.33861873153744,9.696496976935777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.387686134707828,0.0,1.7450068740479736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.593030967429364,0.0,0.0
imports,BA,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.090978374900679,0.0,0.0,0.0,0.0,0.0,0.0,7.207040563299469,0.0,0.0,0.0,0.0,0.0,0.0,6.331099811414505,0.0,0.0,0.0,0.0
imports,BG,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.778557435501511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6535855243204416,0.0,0.0,0.0,0.0,6.662167374689634,2.6616716672047724,0.0,0.0,0.0,0.0
imports,BX,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.079905845266607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.265276816378696
imports,CH,2030,Electricity,0.0,23.561945019956745,0.0,0.0,0.0,0.0,0.0,39.5667258500957,0.0,0.0,0.0,0.0,0.0,0.8494745622790038,0.0,0.0,0.0,0.0,0.0,44.40986737693858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,CZ,2030,Electricity,0.0,3.6870181993519977,0.0,0.0,0.0,0.0,0.0,1.6747923912838347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.008023642251224,0.0,0.0,0.0,0.0,0.0,10.888539178166443,0.0
imports,DE,2030,Electricity,0.0,53.94763628403565,0.0,0.0,0.0,30.362188305482327,27.93356941956263,0.0,0.7263152801574067,0.0,0.0,0.0,0.0,1.886075268644908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.108317200419697,0.0,0.0,0.0,8.742517125550567,2.2941692842381993,23.328155477962945,0.0,0.0,0.0,0.9307794707944606,0.0,0.0,1.8297248220291384
imports,DK,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.181851344932598,0.0,0.0,0.0,0.0,0.0,0.0,4.888524211151948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.771622721363241,2.222990810415011,0.0,0.0,0.0,0.0,0.5484167164841833,0.0,0.0,0.0
imports,EE,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49316248936421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.416406812671309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,ES,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7578311762923946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.17031866728967,0.0,0.0,0.0,0.0,0.0,0.0
imports,FI,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.240150569770007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,FL,2030,Electricity,0.0,0.0,0.0,0.0,4.538315209888302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.275483357894651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.508795421528603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.745945857186358
imports,FR,2030,Electricity,0.0,0.0,0.0,0.0,0.0,62.320350705920575,0.0,38.25604521789685,0.0,0.0,7.652727253126882,0.0,0.0,0.0,6.5090843698274865,0.0,0.0,0.0,0.0,5.851060734927957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.83443311791326
imports,GB,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.123405738497528,0.0,0.0,0.0,3.948047814738298,3.311123426774186,0.0,0.0,0.0,0.0,0.1771400808535373,0.0,0.0,0.0,0.0,0.0,0.0,3.7988518213011897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,GR,2030,Electricity,7.066204772712967,0.0,0.0,5.25757383786408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.490242749608481,0.0,0.0,0.0,0.0,14.567895130347337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,HR,2030,Electricity,0.0,0.0,17.845459537689244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.839641829839192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.438617561343114,0.0,7.444189160250931,0.0,0.0
imports,HU,2030,Electricity,0.0,3.484289701125051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.466940883638667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.109051548796284,6.837764445707737,0.0,0.0,9.729642858704096,0.0
imports,IE,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9334706355798404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,IT,2030,Electricity,0.0,0.4924431144829607,0.0,0.0,0.0,5.022407963225538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3327734275206565,0.0,0.3328566875237846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3117936228462883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.062608861600237,0.0,0.0
imports,LT,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5271290770616117,0.0,0.0,0.0,0.0,7.06769379408753,0.0,0.0,0.0,0.2719160127303682,0.0,0.0,0.0
imports,LU,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8792603517942656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3383076726987376
imports,LV,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1605848489198216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63581768281143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,ME,2030,Electricity,2.310344948055418,0.0,4.7879072271904946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5707130135926386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.459007526389289,0.0,0.0,0.0,0.0
imports,MK,2030,Electricity,0.0,0.0,0.0,1.469957938648422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6130152192278104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.22183899118176,0.0,0.0,0.0,0.0
imports,NL,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.51605771153982,0.6902111739989825,0.0,0.0,0.0,13.101990184385098,0.0,2.257546962094918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.309764173242716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,NO,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.982884604561623,3.788093116926379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9721625511548457,0.0,0.0,0.0,0.0,0.0,22.46887077091279,0.0,0.0,0.0
imports,PL,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,10.434855950546051,5.0820769980155776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3499354731685593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6318099232747891,0.0,9.3391741420481,0.0
imports,PT,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.980753544387685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,RO,2030,Electricity,0.0,0.0,0.0,4.479387146002612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.028314029608657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.717983858422081,0.0,0.0,0.0,0.0
imports,RS,2030,Electricity,0.431214213077433,0.0,2.871260636110117,1.3423075994891818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32776659148892,2.672138312329859,0.0,0.0,0.0,0.0,0.0,0.4273208083659441,3.683485503503138,0.0,0.0,0.0,0.0,2.1672336490253317,0.0,0.0,0.0,0.0,0.0
imports,SE,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3438848145101883,0.8924637165133403,0.0,0.0,0.8342566346113724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.364134476844114,0.0,0.0,0.0,0.0,0.0,17.155772589530237,4.191168450833219,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,SI,2030,Electricity,0.0,4.992664011787004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.47745059978004,0.0,0.0,5.531005708682966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,SK,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,6.158765567917657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.578283050393612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.562515479242375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,WL,2030,Electricity,0.0,0.0,0.0,0.0,4.4784001484652345,0.0,0.0,2.580023594042463,0.0,0.0,0.0,0.0,13.8291291139521,3.740682323475576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.952461095611652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,AL,2035,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6879989583630728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.154375186571164,0.0,0.0,0.0,0.0,0.0,0.0,3.4304824189751977,0.0,0.0,0.0,0.0
imports,AT,2035,Electricity,0.0,0.0,0.0,0.0,0.0,0.2153221912022508,7.851317911707446,14.373121428297996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.171565437216405,0.0,1.9802559394389223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.473498341796077,0.0,0.0
imports,BA,2035,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.338794889855045,0.0,0.0,0.0,0.0,0.0,0.0,6.482920270588597,0.0,0.0,0.0,0.0,0.0,0.0,5.089227905645632,0.0,0.0,0.0,0.0
imports,BG,2035,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2171313429236308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7888223322118355,0.0,0.0,0.0,0.0,6.534141416189363,3.668062067256308,0.0,0.0,0.0,0.0
imports,BX,2035,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5685831693034293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1266123352654205
imports,CH,2035,Electricity,0.0,20.219011611787497,0.0,0.0,0.0,0.0,0.0,42.52345526664125,0.0,0.0,0.0,0.0,0.0,1.092485201908674,0.0,0.0,0.0,0.0,0.0,46.48829465449715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,CZ,2035,Electricity,0.0,5.370228979113323,0.0,0.0,0.0,0.0,0.0,3.500699455136693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.338981691478969,0.0,0.0,0.0,0.0,0.0,8.71816109207173,0.0
imports,DE,2035,Electricity,0.0,51.06737749286795,0.0,0.0,0.0,33.361429118753286,22.89801711713987,0.0,0.4693428091783422,0.0,0.0,0.0,0.0,2.2323499804895515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33547395197934,0.0,0.0,0.0,7.067163457366897,2.4992545404607833,17.462279396687816,0.0,0.0,0.0,1.0153561802821618,0.0,0.0,2.39360227138681
imports,DK,2035,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6500256935567807,0.0,0.0,0.0,0.0,0.0,0.0,6.143811209202214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.122666512120758,2.5912822366930888,0.0,0.0,0.0,0.0,0.6188479662926517,0.0,0.0,0.0
imports,EE,2035,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2865271859932537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.835453405390709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,ES,2035,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.049156843074768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.016087021764762,0.0,0.0,0.0,0.0,0.0,0.0
